Fighter 0 Round 1 KD,Fighter 1 Round 1 KD,Fighter 0 Round 1 Sig. str.,Fighter 1 Round 1 Sig. str.,Fighter 0 Round 1 Sig. str. %,Fighter 1 Round 1 Sig. str. %,Fighter 0 Round 1 Total str.,Fighter 1 Round 1 Total str.,Fighter 0 Round 1 Td,Fighter 1 Round 1 Td,Fighter 0 Round 1 Td %,Fighter 1 Round 1 Td %,Fighter 0 Round 1 Sub. att,Fighter 1 Round 1 Sub. att,Fighter 0 Round 1 Rev.,Fighter 1 Round 1 Rev.,Fighter 0 Round 1 Ctrl,Fighter 1 Round 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Round 2 KD,Fighter 1 Round 2 KD,Fighter 0 Round 2 Sig. str.,Fighter 1 Round 2 Sig. str.,Fighter 0 Round 2 Sig. str. %,Fighter 1 Round 2 Sig. str. %,Fighter 0 Round 2 Total str.,Fighter 1 Round 2 Total str.,Fighter 0 Round 2 Td,Fighter 1 Round 2 Td,Fighter 0 Round 2 Td %,Fighter 1 Round 2 Td %,Fighter 0 Round 2 Sub. att,Fighter 1 Round 2 Sub. att,Fighter 0 Round 2 Rev.,Fighter 1 Round 2 Rev.,Fighter 0 Round 2 Ctrl,Fighter 1 Round 2 Ctrl,Fighter 0 Round 3 KD,Fighter 1 Round 3 KD,Fighter 0 Round 3 Sig. str.,Fighter 1 Round 3 Sig. str.,Fighter 0 Round 3 Sig. str. %,Fighter 1 Round 3 Sig. str. %,Fighter 0 Round 3 Total str.,Fighter 1 Round 3 Total str.,Fighter 0 Round 3 Td,Fighter 1 Round 3 Td,Fighter 0 Round 3 Td %,Fighter 1 Round 3 Td %,Fighter 0 Round 3 Sub. att,Fighter 1 Round 3 Sub. att,Fighter 0 Round 3 Rev.,Fighter 1 Round 3 Rev.,Fighter 0 Round 3 Ctrl,Fighter 1 Round 3 Ctrl,Fighter 0 Round 4 KD,Fighter 1 Round 4 KD,Fighter 0 Round 4 Sig. str.,Fighter 1 Round 4 Sig. str.,Fighter 0 Round 4 Sig. str. %,Fighter 1 Round 4 Sig. str. %,Fighter 0 Round 4 Total str.,Fighter 1 Round 4 Total str.,Fighter 0 Round 4 Td,Fighter 1 Round 4 Td,Fighter 0 Round 4 Td %,Fighter 1 Round 4 Td %,Fighter 0 Round 4 Sub. att,Fighter 1 Round 4 Sub. att,Fighter 0 Round 4 Rev.,Fighter 1 Round 4 Rev.,Fighter 0 Round 4 Ctrl,Fighter 1 Round 4 Ctrl,Fighter 0 Round 5 KD,Fighter 1 Round 5 KD,Fighter 0 Round 5 Sig. str.,Fighter 1 Round 5 Sig. str.,Fighter 0 Round 5 Sig. str. %,Fighter 1 Round 5 Sig. str. %,Fighter 0 Round 5 Total str.,Fighter 1 Round 5 Total str.,Fighter 0 Round 5 Td,Fighter 1 Round 5 Td,Fighter 0 Round 5 Td %,Fighter 1 Round 5 Td %,Fighter 0 Round 5 Sub. att,Fighter 1 Round 5 Sub. att,Fighter 0 Round 5 Rev.,Fighter 1 Round 5 Rev.,Fighter 0 Round 5 Ctrl,Fighter 1 Round 5 Ctrl,Fighter 0 Round 1 Sig. str,Fighter 1 Round 1 Sig. str,Fighter 0 Round 1 Head,Fighter 1 Round 1 Head,Fighter 0 Round 1 Body,Fighter 1 Round 1 Body,Fighter 0 Round 1 Leg,Fighter 1 Round 1 Leg,Fighter 0 Round 1 Distance,Fighter 1 Round 1 Distance,Fighter 0 Round 1 Clinch,Fighter 1 Round 1 Clinch,Fighter 0 Round 1 Ground,Fighter 1 Round 1 Ground,Fighter 0 Round 2 Sig. str,Fighter 1 Round 2 Sig. str,Fighter 0 Round 2 Head,Fighter 1 Round 2 Head,Fighter 0 Round 2 Body,Fighter 1 Round 2 Body,Fighter 0 Round 2 Leg,Fighter 1 Round 2 Leg,Fighter 0 Round 2 Distance,Fighter 1 Round 2 Distance,Fighter 0 Round 2 Clinch,Fighter 1 Round 2 Clinch,Fighter 0 Round 2 Ground,Fighter 1 Round 2 Ground,Fighter 0 Round 3 Sig. str,Fighter 1 Round 3 Sig. str,Fighter 0 Round 3 Head,Fighter 1 Round 3 Head,Fighter 0 Round 3 Body,Fighter 1 Round 3 Body,Fighter 0 Round 3 Leg,Fighter 1 Round 3 Leg,Fighter 0 Round 3 Distance,Fighter 1 Round 3 Distance,Fighter 0 Round 3 Clinch,Fighter 1 Round 3 Clinch,Fighter 0 Round 3 Ground,Fighter 1 Round 3 Ground,Fighter 0 Round 4 Sig. str,Fighter 1 Round 4 Sig. str,Fighter 0 Round 4 Head,Fighter 1 Round 4 Head,Fighter 0 Round 4 Body,Fighter 1 Round 4 Body,Fighter 0 Round 4 Leg,Fighter 1 Round 4 Leg,Fighter 0 Round 4 Distance,Fighter 1 Round 4 Distance,Fighter 0 Round 4 Clinch,Fighter 1 Round 4 Clinch,Fighter 0 Round 4 Ground,Fighter 1 Round 4 Ground,Fighter 0 Round 5 Sig. str,Fighter 1 Round 5 Sig. str,Fighter 0 Round 5 Head,Fighter 1 Round 5 Head,Fighter 0 Round 5 Body,Fighter 1 Round 5 Body,Fighter 0 Round 5 Leg,Fighter 1 Round 5 Leg,Fighter 0 Round 5 Distance,Fighter 1 Round 5 Distance,Fighter 0 Round 5 Clinch,Fighter 1 Round 5 Clinch,Fighter 0 Round 5 Ground,Fighter 1 Round 5 Ground,Winner,Method
0,0,12,15,38.0,65.0,16,17,1,0,50.0,0.0,2,0,0,0,29.0,118.0,Nik Lentz,Danny Castillo,0.0,0.0,25.0,18.0,46.0,35.0,29.0,19.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.0,45.0,0.0,0.0,22.0,24.0,46.0,48.0,27.0,24.0,1.0,2.0,33.0,100.0,0.0,0.0,0.0,0.0,32.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,7,12,5,1,0,2,9,11,3,4,0,0,25.0,18.0,15.0,15.0,8.0,2.0,2.0,1.0,22.0,18.0,3.0,0.0,0.0,0.0,22.0,24.0,16.0,20.0,3.0,1.0,3.0,3.0,19.0,22.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,S-DEC
0,0,22,19,40.0,32.0,23,19,0,0,,,0,0,0,0,0.0,0.0,Cole Miller,Jim Alers,0.0,0.0,6.0,6.0,26.0,28.0,6.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,19,14,6,5,5,3,8,21,18,1,1,0,0,6.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,CNC
0,0,12,10,54.0,50.0,26,13,1,0,33.0,,0,0,0,0,221.0,0.0,Kamaru Usman,Leon Edwards,0.0,0.0,13.0,14.0,54.0,46.0,47.0,20.0,2.0,0.0,40.0,,0.0,0.0,0.0,0.0,168.0,40.0,0.0,0.0,23.0,2.0,67.0,28.0,53.0,3.0,3.0,0.0,60.0,,0.0,0.0,0.0,0.0,261.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,7,8,5,2,0,0,4,6,6,2,2,2,13.0,14.0,6.0,8.0,6.0,3.0,1.0,3.0,7.0,9.0,6.0,5.0,0.0,0.0,23.0,2.0,15.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,15,12,53.0,46.0,15,12,0,0,0.0,,0,1,0,0,0.0,21.0,Hayder Hassan,Vicente Luque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,9,6,4,3,2,3,15,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SUB  Anaconda Choke
0,0,13,4,61.0,57.0,21,31,0,1,,25.0,0,0,0,0,0.0,211.0,Francis Ngannou,Luis Henrique,1.0,0.0,12.0,1.0,50.0,33.0,19.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,9,4,1,0,3,0,7,4,2,0,4,0,12.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,1,1,5,33.0,83.0,1,5,0,0,,,0,0,0,0,0.0,2.0,Jose Aldo,Conor McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,0,0,0,1,1,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punch
0,0,10,7,83.0,77.0,21,13,2,0,50.0,,0,1,0,0,188.0,65.0,Chris Weidman,Luke Rockhold,0.0,0.0,14.0,31.0,45.0,51.0,14.0,32.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21.0,68.0,72.0,68.0,23.0,83.0,1.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,65.0,95.0,0.0,0.0,3.0,20.0,100.0,86.0,4.0,33.0,0.0,1.0,,33.0,0.0,0.0,0.0,0.0,0.0,172.0,,,,,,,,,,,,,,,,,,,10,7,8,1,1,4,1,2,3,4,7,3,0,0,14.0,31.0,6.0,14.0,6.0,8.0,2.0,9.0,14.0,26.0,0.0,5.0,0.0,0.0,21.0,68.0,9.0,63.0,10.0,4.0,2.0,1.0,20.0,12.0,0.0,1.0,1.0,55.0,3.0,20.0,2.0,18.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,,,,,,,,,,,,,,,1,KO/TKO  Punches
0,1,5,27,31.0,47.0,5,30,0,0,,,0,0,0,0,0.0,105.0,Jacare Souza,Yoel Romero,0.0,0.0,7.0,6.0,53.0,42.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,18.0,13.0,78.0,61.0,30.0,20.0,1.0,0.0,33.0,,0.0,0.0,0.0,0.0,145.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,1,26,3,1,1,0,5,5,0,0,0,22,7.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,18.0,13.0,12.0,9.0,5.0,2.0,1.0,2.0,10.0,13.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S-DEC
0,0,16,1,76.0,50.0,66,4,0,1,0.0,100.0,1,0,0,0,196.0,65.0,Demian Maia,Gunnar Nelson,0.0,0.0,19.0,1.0,79.0,100.0,55.0,1.0,1.0,0.0,33.0,,0.0,0.0,1.0,1.0,212.0,52.0,0.0,0.0,12.0,0.0,92.0,0.0,72.0,2.0,1.0,0.0,100.0,,0.0,0.0,0.0,1.0,250.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,15,1,1,0,0,0,0,0,1,0,15,1,19.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,14.0,0.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,15,15,51.0,60.0,21,19,0,0,,0.0,0,0,0,0,70.0,0.0,Max Holloway,Jeremy Stephens,0.0,0.0,16.0,11.0,51.0,42.0,19.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,26.0,21.0,66.0,47.0,39.0,24.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,39.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,9,0,4,1,2,14,15,15,0,0,0,0,16.0,11.0,10.0,2.0,5.0,4.0,1.0,5.0,11.0,10.0,5.0,1.0,0.0,0.0,26.0,21.0,21.0,10.0,3.0,6.0,2.0,5.0,16.0,20.0,1.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,25,23,69.0,47.0,27,23,0,0,0.0,,0,0,0,0,11.0,23.0,Urijah Faber,Frankie Saenz,0.0,0.0,30.0,23.0,76.0,63.0,32.0,29.0,1.0,0.0,25.0,,0.0,0.0,0.0,1.0,49.0,75.0,0.0,0.0,20.0,20.0,55.0,38.0,21.0,20.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,54.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,23,15,9,8,4,2,10,14,17,11,6,0,0,30.0,23.0,22.0,10.0,8.0,5.0,0.0,8.0,4.0,14.0,26.0,8.0,0.0,1.0,20.0,20.0,16.0,10.0,4.0,6.0,0.0,4.0,16.0,15.0,3.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,10,4,45.0,11.0,29,14,0,0,0.0,,0,0,0,0,146.0,8.0,Tecia Torres,Jocelyn Jones-Lybarger,0.0,0.0,27.0,10.0,62.0,34.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,96.0,0.0,0.0,40.0,15.0,58.0,35.0,62.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,76.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,7,3,1,0,2,1,10,4,0,0,0,0,27.0,10.0,23.0,6.0,3.0,2.0,1.0,2.0,9.0,6.0,9.0,1.0,9.0,3.0,40.0,15.0,37.0,6.0,3.0,8.0,0.0,1.0,36.0,13.0,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,2,2,50.0,100.0,2,2,0,1,,50.0,1,0,0,0,0.0,63.0,Warlley Alves,Colby Covington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,1,0,1,0,2,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Guillotine Choke
1,0,32,10,66.0,21.0,32,10,1,0,100.0,,0,0,0,0,30.0,0.0,Leonardo Santos,Kevin Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10,22,5,6,5,4,0,18,10,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punches
0,1,9,18,69.0,66.0,9,22,0,0,,,0,0,0,0,0.0,6.0,Joe Proctor,Magomed Mustafaev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,3,13,2,4,4,1,8,9,1,4,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Knee
0,0,24,25,54.0,35.0,24,25,0,0,,,0,0,0,0,0.0,0.0,John Makdessi,Yancy Medeiros,0.0,0.0,41.0,25.0,65.0,28.0,41.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,49.0,30.0,55.0,27.0,49.0,30.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25,6,10,8,4,10,11,24,25,0,0,0,0,41.0,25.0,15.0,16.0,17.0,6.0,9.0,3.0,40.0,24.0,1.0,1.0,0.0,0.0,49.0,30.0,17.0,24.0,23.0,4.0,9.0,2.0,49.0,29.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,S-DEC
0,0,14,11,51.0,47.0,24,11,0,0,0.0,,0,1,0,0,90.0,5.0,Court McGee,Marcio Alexandre Junior,0.0,0.0,12.0,7.0,48.0,63.0,37.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,32.0,5.0,68.0,35.0,72.0,9.0,2.0,0.0,50.0,,0.0,0.0,0.0,0.0,191.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,5,7,6,3,3,1,12,11,1,0,1,0,12.0,7.0,0.0,2.0,3.0,4.0,9.0,1.0,11.0,7.0,1.0,0.0,0.0,0.0,32.0,5.0,23.0,3.0,2.0,2.0,7.0,0.0,14.0,5.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
1,0,13,5,40.0,29.0,13,5,0,0,0.0,,0,0,0,0,1.0,0.0,Frankie Edgar,Chad Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,9,1,2,0,2,4,11,5,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,KO/TKO  Punch
0,0,0,7,,70.0,7,65,0,0,,,0,1,0,0,7.0,270.0,Artem Lobov,Ryan Hall,0.0,0.0,1.0,9.0,12.0,47.0,5.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,1.0,7.0,33.0,58.0,1.0,44.0,0.0,1.0,,50.0,0.0,0.0,0.0,0.0,89.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,5,0,1,0,1,0,2,0,0,0,5,1.0,9.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,7.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,30,36,51.0,48.0,33,43,1,0,100.0,0.0,0,0,0,0,80.0,5.0,Edson Barboza,Tony Ferguson,0.0,0.0,11.0,25.0,40.0,60.0,12.0,26.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,37.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,36,13,25,16,6,1,5,27,27,0,1,3,8,11.0,25.0,7.0,17.0,3.0,4.0,1.0,4.0,10.0,18.0,0.0,0.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SUB  D'Arce Choke
0,0,19,39,34.0,41.0,21,40,0,1,0.0,100.0,0,0,0,0,15.0,9.0,Joe Lauzon,Evan Dunham,0.0,0.0,13.0,36.0,48.0,45.0,13.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,10.0,52.0,32.0,44.0,10.0,53.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,39,17,28,2,9,0,2,14,33,5,6,0,0,13.0,36.0,12.0,28.0,0.0,4.0,1.0,4.0,10.0,21.0,3.0,15.0,0.0,0.0,10.0,52.0,8.0,40.0,1.0,8.0,1.0,4.0,9.0,43.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U-DEC
0,0,11,13,78.0,76.0,26,16,1,0,100.0,,0,1,0,0,279.0,0.0,Tatsuya Kawajiri,Jason Knight,0.0,0.0,10.0,1.0,76.0,20.0,52.0,4.0,2.0,0.0,100.0,,0.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,7.0,14.0,63.0,70.0,19.0,24.0,3.0,0.0,60.0,,0.0,0.0,0.0,0.0,261.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,10,13,0,0,1,0,1,1,0,0,10,12,10.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,7.0,14.0,5.0,14.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,20,11,68.0,40.0,41,48,0,0,,0.0,1,0,0,0,111.0,106.0,Julian Erosa,Marcin Wrzosek,0.0,0.0,19.0,16.0,59.0,42.0,34.0,38.0,0.0,3.0,,100.0,0.0,0.0,0.0,0.0,61.0,127.0,0.0,0.0,22.0,25.0,46.0,46.0,32.0,38.0,2.0,0.0,66.0,0.0,1.0,0.0,0.0,0.0,107.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,11,4,10,15,0,1,1,9,6,11,5,0,0,19.0,16.0,11.0,11.0,7.0,1.0,1.0,4.0,10.0,12.0,7.0,1.0,2.0,3.0,22.0,25.0,16.0,18.0,6.0,3.0,0.0,4.0,17.0,16.0,4.0,7.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,S-DEC
0,0,7,6,53.0,46.0,8,7,1,0,33.0,,0,0,0,0,0.0,10.0,Gabriel Gonzaga,Konstantin Erokhin,0.0,0.0,5.0,6.0,31.0,23.0,5.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,3.0,50.0,25.0,16.0,15.0,1.0,0.0,33.0,,0.0,0.0,0.0,0.0,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,3,5,2,1,2,0,7,5,0,1,0,0,5.0,6.0,1.0,5.0,2.0,1.0,2.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,8.0,3.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,15,5,33.0,20.0,20,5,0,0,0.0,0.0,0,0,0,0,0.0,53.0,Ryan LaFlare,Mike Pierce,0.0,0.0,25.0,14.0,30.0,35.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,25.0,23.0,39.0,37.0,31.0,24.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,9,2,5,0,1,3,15,5,0,0,0,0,25.0,14.0,10.0,7.0,11.0,5.0,4.0,2.0,23.0,13.0,2.0,1.0,0.0,0.0,25.0,23.0,18.0,21.0,7.0,2.0,0.0,0.0,19.0,15.0,6.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,31,12,39.0,22.0,31,14,0,1,,100.0,0,0,0,0,0.0,6.0,Joby Sanchez,Geane Herrera,0.0,1.0,24.0,28.0,32.0,43.0,24.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,12,16,10,14,0,1,2,30,12,1,0,0,0,24.0,28.0,14.0,24.0,10.0,3.0,0.0,1.0,20.0,21.0,4.0,2.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,KO/TKO  Punch
0,0,38,37,56.0,50.0,43,39,0,0,,0.0,0,0,0,0,11.0,73.0,Chris Gruetzemacher,Abner Lloveras,0.0,0.0,36.0,38.0,61.0,50.0,38.0,38.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,29.0,19.0,51.0,46.0,54.0,22.0,0.0,2.0,,40.0,0.0,0.0,0.0,0.0,10.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,15,24,11,12,12,1,30,27,8,10,0,0,36.0,38.0,8.0,20.0,5.0,15.0,23.0,3.0,35.0,35.0,1.0,3.0,0.0,0.0,29.0,19.0,19.0,11.0,6.0,6.0,4.0,2.0,16.0,14.0,13.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,U-DEC
0,0,20,2,50.0,14.0,28,13,2,0,100.0,0.0,0,0,0,0,189.0,0.0,Rose Namajunas,Paige VanZant,0.0,0.0,10.0,1.0,55.0,20.0,20.0,11.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,217.0,5.0,0.0,0.0,17.0,3.0,56.0,14.0,28.0,14.0,2.0,0.0,100.0,,1.0,0.0,0.0,0.0,199.0,4.0,0.0,0.0,7.0,1.0,100.0,33.0,23.0,8.0,2.0,0.0,100.0,,2.0,0.0,0.0,0.0,266.0,17.0,0.0,0.0,3.0,3.0,60.0,42.0,5.0,7.0,1.0,0.0,100.0,,1.0,0.0,0.0,0.0,130.0,0.0,20,2,16,0,4,0,0,2,9,2,4,0,7,0,10.0,1.0,7.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0,17.0,3.0,13.0,0.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,2.0,7.0,0.0,7.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0,SUB  Rear Naked Choke
0,0,4,4,57.0,33.0,14,9,0,1,,100.0,0,0,1,0,147.0,114.0,Jim Miller,Michael Chiesa,0.0,0.0,3.0,9.0,37.0,50.0,5.0,24.0,0.0,1.0,,100.0,1.0,1.0,0.0,0.0,0.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,1,1,0,0,4,1,0,0,0,3,3.0,9.0,2.0,8.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SUB  Rear Naked Choke
0,0,8,4,100.0,66.0,19,39,1,1,100.0,100.0,0,0,0,0,96.0,185.0,Sage Northcutt,Cody Pfister,0.0,0.0,0.0,1.0,0.0,50.0,0.0,1.0,1.0,1.0,100.0,100.0,1.0,0.0,0.0,0.0,20.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,6,4,2,0,0,0,2,0,0,0,6,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,SUB  Guillotine Choke
